Ticker,Company,Headline,Label,Confidence,Polarity,Model
BAJAJFINSV.NS,Bajaj Finserv,"Adani Entp, Bajaj Finance to Coal India: Top Nifty stocks MF bought in June",positive,0.6038,0.6038,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,Investor Optimism Abounds Bajaj Finserv Ltd. (NSE:BAJAJFINSV) But Growth Is Lacking,positive,0.9461,0.9461,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,Bajaj Finserv Ltd. Share Price Today - Bajaj Finserv Ltd. Stock Price Live NSE/BSE,neutral,0.9414,0.0,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,"Stocks to Watch Today: Vedanta, Larsen and Toubro, Indian Hume Pipe, Bajaj Finance, Schaeffler India,...",neutral,0.9296,0.0,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,"LIC buys Bajaj Finance debentures worth ₹5,120 Crore",neutral,0.9219,0.0,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,"Stocks to watch today: Bajaj Finance, Adani Power, Vedanta, MOFSL, L&T",neutral,0.9373,0.0,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,Bajaj Finserv's (NSE:BAJAJFINSV) investors will be pleased with their notable 97% return over the last five years,positive,0.9395,0.9395,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,"Stocks to Watch Today: BHEL, Bajaj Finserv, Bharat Forge, Rail Vikas Nigam, Bharat Electronics, Power...",neutral,0.9371,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto's (NSE:BAJAJ-AUTO) Earnings Are Of Questionable Quality,negative,0.9279,-0.9279,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Bajaj Auto, TVS Motor, Apollo Tyres gain up to 2% after Kotak names them among top Q1 auto bets",positive,0.9368,0.9368,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto Shares Down Over 2% as Ransomware Attack Triggers Selloff,negative,0.9669,-0.9669,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Bajaj Auto slips nearly 3%, trades ex-date for share buyback; time to buy?",negative,0.8829,-0.8829,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Bajaj Auto buyback record date nears. Should you participate in ₹5,633 crore share repurchase deal?",neutral,0.8874,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Auto rally gains traction: Bajaj Auto poised for upside, says Ajit Mishra, Religare Broking",positive,0.9164,0.9164,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto Ltd. Share Price Today - Bajaj Auto Ltd. Stock Price Live NSE/BSE,neutral,0.9396,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Upcoming dividends, bonuses, buy backs this week: LIC, Asian Paints, Bajaj Auto, HUL, among others in focus",neutral,0.9329,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto Credit issues ₹500 crore NCDs via private placement,neutral,0.9311,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto Ltd stock (INE917I01010): share trades higher on NSE as investors track Indian two-wheele,positive,0.9345,0.9345,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Hero MotoCorp's (NSE:HEROMOTOCO) Strong Earnings Are Of Good Quality,positive,0.9334,0.9334,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Hero Motocorp's total sales rise 9% to 5.98 lakh units in March 2026; shares in focus,positive,0.9462,0.9462,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Hero MotoCorp jumps to 52-week high as analysts lift targets on Q2 strength,positive,0.9198,0.9198,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Stocks to Watch Today: Larsen & Toubro, M&M, Hero MotoCorp, Coforge, BHEL, Tata Technologies,...",neutral,0.9238,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Hero MotoCorp Ltd stock (INE158A01026): shares edge higher on NSE as Indian two-wheeler demand stays,positive,0.9446,0.9446,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Hero MotoCorp schedules investor conference at JP Morgan India Forum on March 9, 2026",neutral,0.9452,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Hero MotoCorp shares in focus as Q3 profit jumps 14%, board declares Rs 110 interim dividend",positive,0.8868,0.8868,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Investors in Hero MotoCorp (NSE:HEROMOTOCO) have seen stellar returns of 129% over the past three years,positive,0.9425,0.9425,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Trade Spotlight: How should you trade Coforge, PNB Housing Finance, Paytm, Hero MotoCorp, Equitas Small...",neutral,0.9383,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Stocks to Watch today: Hero MotoCorp, Paytm, L&T, Bajaj Auto, Policybazaar",neutral,0.9295,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors Share Price Today - Live NSE/BSE,neutral,0.9449,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,"Eicher Motors Share Price Jumps 5% To Cross 7k Mark After Strong Q4FY26 Earnings, Announces New JV With Volvo Group",positive,0.9205,0.9205,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors (NSE:EICHERMOT) Is Doing The Right Things To Multiply Its Share Price,positive,0.8249,0.8249,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors shares rise 7% to record high after in-line Q3 results,positive,0.9437,0.9437,FinBERT
EICHERMOT.NS,Eicher Motors,"Eicher Motors Q4 results: PAT rises 12% to ₹1,520 crore on strong sales growth; ₹82/share dividend declared",positive,0.9459,0.9459,FinBERT
EICHERMOT.NS,Eicher Motors,"Stocks to watch today: Hindalco, TVS Motor, Eicher Motors, NTPC, among stocks in focus on 25 May 2026",neutral,0.949,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,"Trade Spotlight: How should you trade GAIL, Aegis Vopak Terminals, Eicher Motors, Trent, Motilal Oswal,...",neutral,0.9273,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,Getting In Cheap On Eicher Motors Limited (NSE:EICHERMOT) Is Unlikely,neutral,0.5961,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors extends rally on solid Q3 performance; surges 19% in 10 days,positive,0.9374,0.9374,FinBERT
EICHERMOT.NS,Eicher Motors,"Stocks to Watch Today: TVS Motor, Exide Industries, Meesho, Groww, Gujarat Themis, Glenmark Pharma,...",neutral,0.937,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia Industries Limited (NSE:BRITANNIA) Stock's Been Sliding But Fundamentals Look Decent: Will The Market Correct The Share Price In The Future?,negative,0.9256,-0.9256,FinBERT
BRITANNIA.NS,Britannia Industries,"Britannia dips 5% post Q4, warns of price hikes; analyst says sell on rise",negative,0.5274,-0.5274,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia Industries Ltd. Share Price Today - Britannia Industries Ltd. Stock Price Live NSE/BSE,neutral,0.9416,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,"Stocks to watch, May 8: Britannia, SBI, Pidilite, Titan, Urban Company, Waaree Energies, BSE, Lenskart",neutral,0.9422,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia to attend J.P. Morgan consumer chat on May 29,neutral,0.9358,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia Industries (NSE:BRITANNIA) shareholders have earned a 12% CAGR over the last five years,positive,0.7012,0.7012,FinBERT
BRITANNIA.NS,Britannia Industries,"Stocks to Watch Today: RBL Bank, TCS, Zydus Life, Britannia, Gujarat Pipavav, Garden Reach, Apollo Micro...",neutral,0.9341,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,"Britannia sets hefty 2026 dividend, shares hold near ?5,200 on NSE",neutral,0.8639,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,"Q4 results today: Britannia, BSE, Biocon, Dabur India, 88 more on May 7",neutral,0.8831,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,"NIFTY50 at 24,164, SENSEX down 162 pts in afternoon session; SBI, Britannia, Thermax among buzzing stocks",negative,0.96,-0.96,FinBERT
HINDALCO.NS,Hindalco Aluminium,"NALCO, Hindalco rally up to 4% as aluminium prices rebound",positive,0.9433,0.9433,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Hindalco, Nalco rise up to 5% on rising global aluminium prices",positive,0.9454,0.9454,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Vedanta Aluminium vs Hindalco: Key differences in business, clients and growth strategy",neutral,0.8652,0.0,FinBERT
HINDALCO.NS,Hindalco Aluminium,The aluminium boom is here: Why Morgan Stanley says Hindalco is set to explode,neutral,0.9081,0.0,FinBERT
HINDALCO.NS,Hindalco Aluminium,Hindalco stock ends up over 3% after intraday surge; Nifty Metal index gains 2% as aluminium prices rise...,positive,0.9465,0.9465,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Hindalco, NALCO, Vedanta: Aluminium stocks rally over 5% as West Asia conflict damages key production facilities in UAE, Bahrain",positive,0.8037,0.8037,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Vedanta, NALCO, Hindalco down up to 20% in June; metals rally under threat?",negative,0.9685,-0.9685,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Vedanta Aluminium, Hindalco, NALCO shares fall up to 5% amid US-Iran peace deal: Here's why",negative,0.8488,-0.8488,FinBERT
HINDALCO.NS,Hindalco Aluminium,Hindalco Industries' shares jump 2% post update on aluminium extrusions business; here is what the company said,neutral,0.8401,0.0,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Metal shares trade weak; Hindalco, Hind Zinc, Vedanta slip up to 4%",negative,0.9708,-0.9708,FinBERT
UPL.NS,UPL Agrochemicals,UPL dips 4% on Q4 results; Motilal Oswal sees 10% downside on tax headwinds,negative,0.9679,-0.9679,FinBERT
UPL.NS,UPL Agrochemicals,UPL Ltd. Share Price Today - UPL Ltd. Stock Price Live NSE/BSE,neutral,0.9361,0.0,FinBERT
UPL.NS,UPL Agrochemicals,UPL Limited Announces Colombian Subsidiary Formation Under Regulation 30 Filing,neutral,0.9468,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"Top stocks in news: Bajaj Housing, UPL, PB Fintech, Indus Towers, RailTel, Zen Tech, IRB",neutral,0.9139,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"Q2 results: LIC, Cummins India, Apollo Hospitals, ABB India, Ola Electric, NHPC, Godrej Properties, MCX, others to post earnings on Nov 6; check list",neutral,0.9227,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"Bayer Cropscience earnings calendar, shares follow Indian sector peers",neutral,0.902,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"Budget 2026 signals demand revival, private investment thrust, says Motilal Oswal. BDL, UPL among 5 stocks to buy",positive,0.8968,0.8968,FinBERT
UPL.NS,UPL Agrochemicals,UPL Becomes First Indian Company to Secure Secondary GDR Listing on NSE International Exchange,neutral,0.6555,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"UPL Approves ₹180/Share Final Call on Partly Paid Shares, Record Date August 1",neutral,0.9144,0.0,FinBERT
UPL.NS,UPL Agrochemicals,UPL Ltd Stock Price: UPL Share Price Today,neutral,0.9487,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,SBI Life Insurance Company Share Price Today - Live NSE/BSE,neutral,0.9441,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,"Trade Spotlight: How should you trade Gravita India, Equitas Small Finance Bank, Ion Exchange, Grasim, SBI...",neutral,0.9315,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,Top 6 Insurance Stocks To Buy In India In July 2026,neutral,0.8957,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,"Q1 Results today: SBI Life, Tata Consumer, Hindustan Zinc among 86 companies to announce earnings",neutral,0.8763,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,SBI Life Insurance grants 8.94 lakh stock options under ESOS-2018,neutral,0.8791,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,"SBI Life Insurance shares slip 3% post Q4 results; net profit, VNB dips YoY",negative,0.9752,-0.9752,FinBERT
SBILIFE.NS,SBI Life Insurance,Is Now The Time To Put SBI Life Insurance (NSE:SBILIFE) On Your Watchlist?,neutral,0.9291,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,SBI Life Insurance Q4 results: Net profit slides 1% to ₹804 crore; net premium income rises 16% YoY,positive,0.8089,0.8089,FinBERT
SBILIFE.NS,SBI Life Insurance,"NSE IPO Revival Raises Value-Unlocking Hopes For SBI, LIC, Bank of Baroda, General Insurance",positive,0.937,0.937,FinBERT
SBILIFE.NS,SBI Life Insurance,"SBI Life Insurance to meet Jefferies India Access on June 11 & 12, 2026",neutral,0.8998,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,Is It Smart To Buy HDFC Life Insurance Company Limited (NSE:HDFCLIFE) Before It Goes Ex-Dividend?,neutral,0.9386,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,Top 6 Insurance Stocks To Buy In India In July 2026,neutral,0.8957,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,New India Assurance Company Ltd (NIACL) Share Price,neutral,0.946,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,"HDFC Life shares fall 4% following Q4 results, dividend declared; here’s what analysts said",negative,0.9419,-0.9419,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,HDFC Life Insurance Company Ltd slips for fifth straight session,negative,0.9623,-0.9623,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,"HDFC Life allots 1.45 crore shares to HDFC Bank for ₹1,000 crore",neutral,0.9459,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,Not Many Are Piling Into HDFC Life Insurance Company Limited (NSE:HDFCLIFE) Just Yet,neutral,0.9336,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,"Stocks to Watch Today: HDFC Life, Adani Power, TVS Holdings, NTPC Green, Laser Power, India Pesticides,...",neutral,0.9425,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,"Wipro, HDFC Life among buzzing stocks as SENSEX jumps over 200 pts, NIFTY above 24,200 in noon deals",positive,0.9044,0.9044,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,"HDFC Bank Discloses Shareholding of 1,08,33,42,272 Equity Shares in HDFC Life Insurance for FY26",neutral,0.9533,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"Apollo Hospitals Shares hit fresh 52-week high of ₹8,330.00 After Strong Q4 Growth and Strategic Expansion",positive,0.9495,0.9495,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Could The Market Be Wrong About Apollo Hospitals Enterprise Limited (NSE:APOLLOHOSP) Given Its Attractive Financial Prospects?,neutral,0.7736,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"CG Power, Apollo Hospitals among 3 stock ideas by Axis Direct",neutral,0.9354,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"Stocks to Watch Today: Apollo Hospitals, Jubilant Foodworks, HG Infra, Pace Digitek, GPT Infra, Metro...",neutral,0.913,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"Jubilant Foodworks, Apollo Hospitals, Bosch amid buzzing stocks as SENSEX falls, NIFTY trades flat",neutral,0.6513,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Apollo Hospitals Share Price Rises 1.8% After NSE Approves Demerger,positive,0.7909,0.7909,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Apollo Hospitals to Consider Q4 & FY26 Results at May 20 Board Meeting,neutral,0.9285,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Apollo Hospitals shares rise 2% after NSE clears demerger of multiple health businesses,positive,0.7947,0.7947,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"Top stocks in news: Bosch Home, Apollo Hospitals, RVNL, Lupin, Lemon Tree, RailTail, HFCL",neutral,0.9232,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Investors Interested In Apollo Hospitals Enterprise Limited's (NSE:APOLLOHOSP) Earnings,neutral,0.8763,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,"Tata Consumer Q1 Numbers Strong: Profit Up 28%, Revenue Hits Rs 5,348 Cr",positive,0.9527,0.9527,FinBERT
TATACONSUM.NS,Tata Consumer Products,"Tata Consumer Products Q1 preview: Revenue may grow 12%, PAT seen up 20%",positive,0.9515,0.9515,FinBERT
TATACONSUM.NS,Tata Consumer Products,"Bonus & Dividend Stocks To Watch: TCS, Tata Consumer, PAE & More Go Ex-Date Today May 25; Check Full list",neutral,0.9501,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Here's What We Like About Tata Consumer Products' (NSE:TATACONSUM) Upcoming Dividend,neutral,0.9422,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer Products shares rose 7.8% after healthy Q4 results; here's what experts predict,positive,0.7056,0.7056,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer Products Ltd. Share Price Today - Tata Consumer Products Ltd. Stock Price Live NSE/BSE,neutral,0.9384,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,"Stocks to Watch Today: CMS Info Systems, Advanced Enzyme, Niva Bupa, Oberoi Realty, Bank of India, Swiggy,...",neutral,0.9254,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,"Tata Consumer Products Sets 63rd AGM for June 10, 2026",neutral,0.9289,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer stock holds steady on a broad India staples story,positive,0.8733,0.8733,FinBERT
TATACONSUM.NS,Tata Consumer Products,"SBI, Tata Consumer, BEL Ratnamani Metals: Stocks to buy — price target, stop loss & more",neutral,0.8738,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"SBI, IndusInd, AU Small Fin Bank, others drag down Nifty Bank 1.7% intraday; factors driving today’s losses",negative,0.9572,-0.9572,FinBERT
INDUSINDBK.NS,IndusInd Bank,"IndusInd Bank share falls over 2% after report of fresh whistleblower complaint to PMO, RBI",negative,0.9528,-0.9528,FinBERT
INDUSINDBK.NS,IndusInd Bank,"Investors in IndusInd Bank (NSE:INDUSINDBK) from three years ago are still down 24%, even after 3.9% gain this past week",negative,0.975,-0.975,FinBERT
INDUSINDBK.NS,IndusInd Bank,IndusInd Bank share price gains 12% in 3 days; stock up 21% from Sept lows,positive,0.9473,0.9473,FinBERT
INDUSINDBK.NS,IndusInd Bank,IndusInd Bank Ltd. Share Price Today - IndusInd Bank Ltd. Stock Price Live NSE/BSE,neutral,0.9422,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"Q1 Results today: Eternal, Nestle, IndusInd Bank among 63 companies announcing June earnings. What to expe",neutral,0.9317,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,IndusInd Bank Stock Extends Rally to Fifth Straight Session,positive,0.9077,0.9077,FinBERT
INDUSINDBK.NS,IndusInd Bank,"IndusInd Bank, GAIL, Power Mech: Stocks to buy — Check target prices, stop loss & more",neutral,0.9243,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"HDFC Bank, IndusInd Bank shares slip after RBI clears HDFC group to hold up to 9.5% in IndusInd",negative,0.9309,-0.9309,FinBERT
INDUSINDBK.NS,IndusInd Bank,"HDFC Bank, ICICI Bank, SBI, IndusInd Bank, Canara Bank: Fresh targets for banking stocks",neutral,0.862,0.0,FinBERT
M&M.NS,Mahindra Mahindra,Here's Why We Think Mahindra & Mahindra (NSE:M&M) Might Deserve Your Attention Today,neutral,0.766,0.0,FinBERT
M&M.NS,Mahindra Mahindra,"Stocks to Watch Today: Tech Mahindra, WeWork India, Borosil Renewables, Servotech Renewable, Maruti...",neutral,0.9028,0.0,FinBERT
M&M.NS,Mahindra Mahindra,Mahindra & Mahindra Ltd. Share Price Today - Mahindra & Mahindra Ltd. Stock Price Live NSE/BSE,neutral,0.9405,0.0,FinBERT
M&M.NS,Mahindra Mahindra,"IT stocks crash! TCS, Tech Mahindra, Infosys, others drag down Nifty IT 5% intraday; check key factors behind fall",negative,0.9305,-0.9305,FinBERT
M&M.NS,Mahindra Mahindra,"Tech Mahindra Records ₹54.05 Crore Block Trade on NSE at ₹1,710 Per Share",neutral,0.7488,0.0,FinBERT
M&M.NS,Mahindra Mahindra,Kotak Mahindra Bank marks 30 years of listing on National Stock Exchange,neutral,0.8766,0.0,FinBERT
M&M.NS,Mahindra Mahindra,Interested In Mahindra & Mahindra's (NSE:M&M) Upcoming ₹33.00 Dividend? You Have Three Days Left,neutral,0.8752,0.0,FinBERT
M&M.NS,Mahindra Mahindra,"Stock Market Holidays in July 2026: When Will NSE, BSE Remain Closed This Month? Check Full Holiday and Trading Calendar",neutral,0.9274,0.0,FinBERT
M&M.NS,Mahindra Mahindra,"Sensex, Nifty open lower as IT stocks continue fall; TCS, TechM down 2%",negative,0.9706,-0.9706,FinBERT
M&M.NS,Mahindra Mahindra,SML Mahindra Ltd. Share Price Today | SML Mahindra Live NSE/BSE,neutral,0.9195,0.0,FinBERT
LTF.NS,L&T Finance,"Honda XR 300 L, XR 300 Rally Dual-Sport Motorcycles Unveiled In India",positive,0.652,0.652,FinBERT
LTF.NS,L&T Finance,Corpay grants PSUs to Ronald F. Clarke and Armando L. Netto,neutral,0.8617,0.0,FinBERT
LTF.NS,L&T Finance,"More than 6.6 L people affected by floods in Sivasagar, Charaideo; death toll at 31",negative,0.9493,-0.9493,FinBERT
LTF.NS,L&T Finance,Fast-track spl courts slow as backlog nears 2.5L cases,negative,0.9607,-0.9607,FinBERT
LTF.NS,L&T Finance,Opinion | My father was Baptist minister Jesse Jackson. Yet he blessed my conversion.,neutral,0.8154,0.0,FinBERT
LTF.NS,L&T Finance,"386 private FM radio channels operational, 20% content should be in local language to promote regional culture: Union Minister L Murugan",neutral,0.8525,0.0,FinBERT
LTF.NS,L&T Finance,"Debra L. Fromer, MD, highlights efficacy data on tebipenem pivoxil for cUTI",neutral,0.8871,0.0,FinBERT
LTF.NS,L&T Finance,TVS Electronics receives ₹58.23L GST show cause notice,neutral,0.8154,0.0,FinBERT
LTF.NS,L&T Finance,#e4mBreaking: No TV ratings agency registered under new policy yet: L. Murugan,neutral,0.9431,0.0,FinBERT
LTF.NS,L&T Finance,"Blog de l'OMC | Pourquoi le transit de marchandises est-il libre, mais pas le commerce?",neutral,0.879,0.0,FinBERT
