Ticker,Company,Headline,Label,Confidence,Polarity,Model
BAJAJFINSV.NS,Bajaj Finserv,"LIC buys Bajaj Finance debentures worth ₹5,120 Crore",neutral,0.9219,0.0,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,"Stocks to watch today: Bajaj Finance, Adani Power, Vedanta, MOFSL, L&T",neutral,0.9373,0.0,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,Bajaj Finserv's (NSE:BAJAJFINSV) investors will be pleased with their notable 97% return over the last five years,positive,0.9395,0.9395,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,"Stocks to Watch Today: Vedanta, Larsen and Toubro, Indian Hume Pipe, Bajaj Finance, Schaeffler India,...",neutral,0.9296,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Bajaj Auto Share Price Today, Bajaj Auto Stock Price Live NSE/BSE Updates",neutral,0.9464,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Bajaj Auto slips nearly 3%, trades ex-date for share buyback; time to buy?",negative,0.8829,-0.8829,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto's (NSE:BAJAJ-AUTO) Earnings Are Of Questionable Quality,negative,0.9279,-0.9279,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Bajaj Auto, TVS Motor, Apollo Tyres gain up to 2% after Kotak names them among top Q1 auto bets",positive,0.9368,0.9368,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Q1 earnings this week: Infosys, Eternal, Bajaj Auto among 256 companies set to announce June quarter resul",neutral,0.699,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Bajaj Auto buyback record date nears. Should you participate in ₹5,633 crore share repurchase deal?",neutral,0.8874,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto Credit issues ₹500 crore NCDs via private placement,neutral,0.9311,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Top stocks in news: Infosys, IRFC, YES Bank, Vedanta, Honasa, Bajaj Auto, City Union, SIS",neutral,0.9184,0.0,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,Bajaj Auto Ltd stock (INE917I01010): share trades higher on NSE as investors track Indian two-wheele,positive,0.9345,0.9345,FinBERT
BAJAJ-AUTO.NS,Bajaj Auto,"Trade Spotlight: How should you trade Torrent Power, Bajaj Auto, Hindustan Aeronautics, Sun Pharma, PFC,...",neutral,0.9361,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Hero MotoCorp Share Price - Live NSE: HEROMOTOCO Stock Price & Chart,neutral,0.9472,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Hero MotoCorp's (NSE:HEROMOTOCO) Strong Earnings Are Of Good Quality,positive,0.9334,0.9334,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Top stocks to buy today: Stock recommendations for July 8, 2026 - check list",neutral,0.9361,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Hero MotoCorp jumps to 52-week high as analysts lift targets on Q2 strength,positive,0.9198,0.9198,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Stocks to watch, July 2: Coal India, JSW Infra, Hero MotoCorp, NMDC, cement, V-Mart Retail, IT stocks",neutral,0.9184,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Stocks to Watch Today: Larsen & Toubro, M&M, Hero MotoCorp, Coforge, BHEL, Tata Technologies,...",neutral,0.9238,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Stocks in news: BEL, HAL, ITC, Hero MotoCorp, Anant Raj, Adani Green",neutral,0.9313,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,Investors in Hero MotoCorp (NSE:HEROMOTOCO) have seen stellar returns of 129% over the past three years,positive,0.9425,0.9425,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Stocks to Watch Today: South Indian Bank, Hyundai Motor, Hero MotoCorp, TVS Motor, RailTel, Aurobindo...",neutral,0.9233,0.0,FinBERT
HEROMOTOCO.NS,Hero MotoCorp,"Stocks to Watch today: Hero MotoCorp, Paytm, L&T, Bajaj Auto, Policybazaar",neutral,0.9295,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors Share Price - Live NSE: EICHERMOT Stock Price & Chart,neutral,0.9436,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,"Eicher Motors Share Price Jumps 5% To Cross 7k Mark After Strong Q4FY26 Earnings, Announces New JV With Volvo Group",positive,0.9205,0.9205,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors Limited (NSE:EICHERMOT) Full-Year Results: Here's What Analysts Are Forecasting For This Year,neutral,0.9151,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors shares rise 7% to record high after in-line Q3 results,positive,0.9437,0.9437,FinBERT
EICHERMOT.NS,Eicher Motors,"Stocks to watch today: Hindalco, TVS Motor, Eicher Motors, NTPC, among stocks in focus on 25 May 2026",neutral,0.949,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,"Stocks to Watch Today: TVS Motor, Exide Industries, Meesho, Groww, Gujarat Themis, Glenmark Pharma,...",neutral,0.937,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,"Stocks in news: JSW Steel, ZEE, Adani Enterprises, Vodafone Idea, Eicher Motors",neutral,0.9392,0.0,FinBERT
EICHERMOT.NS,Eicher Motors,Eicher Motors (NSE:EICHERMOT) Is Doing The Right Things To Multiply Its Share Price,positive,0.8249,0.8249,FinBERT
EICHERMOT.NS,Eicher Motors,"Eicher Motors Q4 results: PAT rises 12% to ₹1,520 crore on strong sales growth; ₹82/share dividend declared",positive,0.9459,0.9459,FinBERT
EICHERMOT.NS,Eicher Motors,"Nifty Auto index rallies 2%; Tata Motors PV, M&M, Eicher surge up to 3%",positive,0.9305,0.9305,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia Industries Limited (NSE:BRITANNIA) Stock's Been Sliding But Fundamentals Look Decent: Will The Market Correct The Share Price In The Future?,negative,0.9256,-0.9256,FinBERT
BRITANNIA.NS,Britannia Industries,"Britannia dips 5% post Q4, warns of price hikes; analyst says sell on rise",negative,0.5274,-0.5274,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia Industries Ltd. Share Price Today - Britannia Industries Ltd. Stock Price Live NSE/BSE,neutral,0.9416,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,"NIFTY50 at 24,164, SENSEX down 162 pts in afternoon session; SBI, Britannia, Thermax among buzzing stocks",negative,0.96,-0.96,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia to attend J.P. Morgan consumer chat on May 29,neutral,0.9358,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia Industries (NSE:BRITANNIA) shareholders have earned a 12% CAGR over the last five years,positive,0.7012,0.7012,FinBERT
BRITANNIA.NS,Britannia Industries,Britannia Industries Ltd stock (INE393A01011): Share price dips 0.08% amid mixed results,negative,0.9698,-0.9698,FinBERT
BRITANNIA.NS,Britannia Industries,"Stocks to Watch Today: RBL Bank, TCS, Zydus Life, Britannia, Gujarat Pipavav, Garden Reach, Apollo Micro...",neutral,0.9341,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,"Q4 results today: Britannia, BSE, Biocon, Dabur India, 88 more on May 7",neutral,0.8831,0.0,FinBERT
BRITANNIA.NS,Britannia Industries,"Stock market fall: RVNL, ITC, Swiggy, Britannia among 70 stocks that hit 52-week low on NSE",negative,0.9385,-0.9385,FinBERT
HINDALCO.NS,Hindalco Aluminium,Hindalco Industries Share Price,neutral,0.9451,0.0,FinBERT
HINDALCO.NS,Hindalco Aluminium,"NALCO, Hindalco rally up to 4% as aluminium prices rebound",positive,0.9433,0.9433,FinBERT
HINDALCO.NS,Hindalco Aluminium,Hindalco vs Vedanta vs NALCO: Which Aluminium Stock Looks Better After the Recent Price Correction?,positive,0.89,0.89,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Hindalco, Nalco rise up to 5% on rising global aluminium prices",positive,0.9454,0.9454,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Vedanta Aluminium vs Hindalco: Key differences in business, clients and growth strategy",neutral,0.8652,0.0,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Vedanta, NALCO, Hindalco down up to 20% in June; metals rally under threat?",negative,0.9685,-0.9685,FinBERT
HINDALCO.NS,Hindalco Aluminium,Hindalco stock ends up over 3% after intraday surge; Nifty Metal index gains 2% as aluminium prices rise...,positive,0.9465,0.9465,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Vedanta Aluminium, Hindalco, NALCO shares fall up to 5% amid US-Iran peace deal: Here's why",negative,0.8488,-0.8488,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Hindalco, NALCO, Vedanta: Aluminium stocks rally over 5% as West Asia conflict damages key production facilities in UAE, Bahrain",positive,0.8037,0.8037,FinBERT
HINDALCO.NS,Hindalco Aluminium,"Nifty Metal slips 2%; InCred downgrades Hindalco, Nalco to 'Reduce'",negative,0.9559,-0.9559,FinBERT
UPL.NS,UPL Agrochemicals,UPL dips 4% on Q4 results; Motilal Oswal sees 10% downside on tax headwinds,negative,0.9679,-0.9679,FinBERT
UPL.NS,UPL Agrochemicals,UPL Becomes First Indian Company to Secure Secondary GDR Listing on NSE International Exchange,neutral,0.6555,0.0,FinBERT
UPL.NS,UPL Agrochemicals,UPL Ltd. Witnesses Significant Block Trade on NSE,negative,0.8488,-0.8488,FinBERT
UPL.NS,UPL Agrochemicals,UPL Ltd. Share Price Today - UPL Ltd. Stock Price Live NSE/BSE,neutral,0.9361,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"Top stocks in news: Bajaj Housing, UPL, PB Fintech, Indus Towers, RailTel, Zen Tech, IRB",neutral,0.9139,0.0,FinBERT
UPL.NS,UPL Agrochemicals,UPL Limited Announces Colombian Subsidiary Formation Under Regulation 30 Filing,neutral,0.9468,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"UPL Approves ₹180/Share Final Call on Partly Paid Shares, Record Date August 1",neutral,0.9144,0.0,FinBERT
UPL.NS,UPL Agrochemicals,UPL shares decline 4% post Q4 earnings: Here's what investors should know from analysts' commentary,negative,0.5861,-0.5861,FinBERT
UPL.NS,UPL Agrochemicals,UPL Ltd Stock Price: UPL Share Price Today,neutral,0.9487,0.0,FinBERT
UPL.NS,UPL Agrochemicals,"Top stocks in news: SBI, Coal India, BEL, AB Capital, UPL, Fortis, JSW Cement, CEAT, NMDC",neutral,0.9009,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,CANHLIFE Share Price Today - Canara HSBC Life Insurance Company on NSE/BSE,neutral,0.9452,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,"Trade Spotlight: How should you trade Gravita India, Equitas Small Finance Bank, Ion Exchange, Grasim, SBI...",neutral,0.9315,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,Top 6 Insurance Stocks To Buy In India In July 2026,neutral,0.8957,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,"SBI Life Insurance shares slip 3% post Q4 results; net profit, VNB dips YoY",negative,0.9752,-0.9752,FinBERT
SBILIFE.NS,SBI Life Insurance,Is Now The Time To Put SBI Life Insurance (NSE:SBILIFE) On Your Watchlist?,neutral,0.9291,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,"Stocks To Watch, April 23: Jio Financial, Trent, SBI Life, Tata Power, LTTS, Bandhan Bank, Adani Green",neutral,0.9378,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,SBI Life Insurance grants 8.94 lakh stock options under ESOS-2018,neutral,0.8791,0.0,FinBERT
SBILIFE.NS,SBI Life Insurance,"NSE IPO Revival Raises Value-Unlocking Hopes For SBI, LIC, Bank of Baroda, General Insurance",positive,0.937,0.937,FinBERT
SBILIFE.NS,SBI Life Insurance,"Nifty largecap stocks at 52-week highs, lows today: SBI Life, Bank of Baroda, SBI shine; Wipro, Info Edge...",negative,0.917,-0.917,FinBERT
SBILIFE.NS,SBI Life Insurance,"Public companies account for 55% of SBI Life Insurance Company Limited's (NSE:SBILIFE) ownership, while institutions account for 30%",neutral,0.952,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,"HDFC Life Share Price Today, HDFC Life Stock Price Live NSE/BSE Updates",neutral,0.9467,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,HDFC Life Insurance Share Price - Live NSE: HDFCLIFE Stock Price & Chart,neutral,0.9466,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,CANHLIFE Share Price Today - Canara HSBC Life Insurance Company on NSE/BSE,neutral,0.9452,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,Is It Smart To Buy HDFC Life Insurance Company Limited (NSE:HDFCLIFE) Before It Goes Ex-Dividend?,neutral,0.9386,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,NSE to launch derivatives on Nifty India FPI 150 Index from August 12,neutral,0.9332,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,Top 6 Insurance Stocks To Buy In India In July 2026,neutral,0.8957,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,"Stocks to Watch Today: HDFC Life, Adani Power, TVS Holdings, NTPC Green, Laser Power, India Pesticides,...",neutral,0.9425,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,ICICI Lombard shares crash 15% after Q1 show. What should investors do?,negative,0.7736,-0.7736,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,Not Many Are Piling Into HDFC Life Insurance Company Limited (NSE:HDFCLIFE) Just Yet,neutral,0.9336,0.0,FinBERT
HDFCLIFE.NS,HDFC Life Insurance,HDFC Life to host Q1FY27 earnings call on July 15,neutral,0.9303,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Apollo Hospitals Enterprise Share Price Today - Live NSE/BSE,neutral,0.9401,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Could The Market Be Wrong About Apollo Hospitals Enterprise Limited (NSE:APOLLOHOSP) Given Its Attractive Financial Prospects?,neutral,0.7736,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"CG Power, Apollo Hospitals among 3 stock ideas by Axis Direct",neutral,0.9354,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"Stocks to Watch Today: Apollo Hospitals, Jubilant Foodworks, HG Infra, Pace Digitek, GPT Infra, Metro...",neutral,0.913,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Big Money Moves: 11 large-cap stocks where institutional investors raised stakes in Q4FY26,neutral,0.9089,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"Jubilant Foodworks, Apollo Hospitals, Bosch amid buzzing stocks as SENSEX falls, NIFTY trades flat",neutral,0.6513,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Apollo Hospitals Share Price Rises 1.8% After NSE Approves Demerger,positive,0.7909,0.7909,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Apollo Hospitals to Consider Q4 & FY26 Results at May 20 Board Meeting,neutral,0.9285,0.0,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,Apollo Hospitals shares rise 2% after NSE clears demerger of multiple health businesses,positive,0.7947,0.7947,FinBERT
APOLLOHOSP.NS,Apollo Hospitals,"Top stocks in news: Bosch Home, Apollo Hospitals, RVNL, Lupin, Lemon Tree, RailTail, HFCL",neutral,0.9232,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer Products Limited (NSE:TATACONSUM) Just Released Its Annual Results And Analysts Are Updating Their Estimates,neutral,0.9373,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,"Stocks to Watch Today: CMS Info Systems, Advanced Enzyme, Niva Bupa, Oberoi Realty, Bank of India, Swiggy,...",neutral,0.9254,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer Products shares rose 7.8% after healthy Q4 results; here's what experts predict,positive,0.7056,0.7056,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer Products Ltd. Share Price Today - Tata Consumer Products Ltd. Stock Price Live NSE/BSE,neutral,0.9384,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer Q3 review: Brokerages upbeat on execution-led growth story,positive,0.9157,0.9157,FinBERT
TATACONSUM.NS,Tata Consumer Products,"Tata Consumer Products Schedules Board Meeting for Q3FY26 Financial Results on January 27, 2026",neutral,0.9277,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer stock holds steady on a broad India staples story,positive,0.8733,0.8733,FinBERT
TATACONSUM.NS,Tata Consumer Products,Tata Consumer Shares Price Rise 2.62% After Q2 Profit Hits ₹407 Cr,positive,0.8558,0.8558,FinBERT
TATACONSUM.NS,Tata Consumer Products,"SBI, Tata Consumer, BEL Ratnamani Metals: Stocks to buy — price target, stop loss & more",neutral,0.8738,0.0,FinBERT
TATACONSUM.NS,Tata Consumer Products,Here's What We Like About Tata Consumer Products' (NSE:TATACONSUM) Upcoming Dividend,neutral,0.9422,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"IndusInd Bank Share Price Today, IndusInd Bank Stock Price Live NSE/BSE Updates",neutral,0.946,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"IndusInd Bank share falls over 2% after report of fresh whistleblower complaint to PMO, RBI",negative,0.9528,-0.9528,FinBERT
INDUSINDBK.NS,IndusInd Bank,IndusInd Bank share price gains 12% in 3 days; stock up 21% from Sept lows,positive,0.9473,0.9473,FinBERT
INDUSINDBK.NS,IndusInd Bank,IndusInd Bank Falls 3% After Reports of Whistleblower Complaint; NSE Seeks Clarification,negative,0.9465,-0.9465,FinBERT
INDUSINDBK.NS,IndusInd Bank,"Investors in IndusInd Bank (NSE:INDUSINDBK) from three years ago are still down 24%, even after 3.9% gain this past week",negative,0.975,-0.975,FinBERT
INDUSINDBK.NS,IndusInd Bank,"SBI, IndusInd, AU Small Fin Bank, others drag down Nifty Bank 1.7% intraday; factors driving today’s losses",negative,0.9572,-0.9572,FinBERT
INDUSINDBK.NS,IndusInd Bank,"IndusInd Bank, GAIL, Power Mech: Stocks to buy — Check target prices, stop loss & more",neutral,0.9243,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"Stock Picks Today: Hyundai, Pine Labs, ONGC, IndusInd Bank, Sun Pharma And More On Brokerages' Radar",neutral,0.9418,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"Stocks in news: RIL, HDFC Bank, YES Bank, IndusInd Bank, RBL Bank, Jain Resource",neutral,0.9383,0.0,FinBERT
INDUSINDBK.NS,IndusInd Bank,"HDFC Bank, IndusInd Bank shares slip after RBI clears HDFC group to hold up to 9.5% in IndusInd",negative,0.9309,-0.9309,FinBERT
M&M.NS,Mahindra Mahindra,Mahindra & Mahindra Share Price - Live NSE: M&M Stock Price & Chart,neutral,0.9409,0.0,FinBERT
M&M.NS,Mahindra Mahindra,"SML Isuzu Share Price Today, SML Isuzu Stock Price Live NSE/BSE Updates",neutral,0.9482,0.0,FinBERT
M&M.NS,Mahindra Mahindra,"Stocks to Watch Today: Tech Mahindra, WeWork India, Borosil Renewables, Servotech Renewable, Maruti...",neutral,0.9028,0.0,FinBERT
M&M.NS,Mahindra Mahindra,Here's Why We Think Mahindra & Mahindra (NSE:M&M) Might Deserve Your Attention Today,neutral,0.766,0.0,FinBERT
M&M.NS,Mahindra Mahindra,MHRIL Forecast — Price Target — Prediction for 2027,neutral,0.7985,0.0,FinBERT
M&M.NS,Mahindra Mahindra,"Tech Mahindra Records ₹54.05 Crore Block Trade on NSE at ₹1,710 Per Share",neutral,0.7488,0.0,FinBERT
M&M.NS,Mahindra Mahindra,Tech Mahindra misses Q4 profit estimate; stock down over 3% in two sessions,negative,0.9723,-0.9723,FinBERT
M&M.NS,Mahindra Mahindra,"Stock Market Holidays in July 2026: When Will NSE, BSE Remain Closed This Month? Check Full Holiday and Trading Calendar",neutral,0.9274,0.0,FinBERT
M&M.NS,Mahindra Mahindra,SML Mahindra Ltd. Share Price Today | SML Mahindra Live NSE/BSE,neutral,0.9195,0.0,FinBERT
M&M.NS,Mahindra Mahindra,Mahindra & Mahindra Ltd. Share Price Today - Mahindra & Mahindra Ltd. Stock Price Live NSE/BSE,neutral,0.9405,0.0,FinBERT
LTF.NS,L&T Finance,IFFHS Best Player of the World Cup 2026 — L. Messi,neutral,0.8026,0.0,FinBERT
LTF.NS,L&T Finance,"Union Minister L Murugan to move motion appointing Bhim Singh, Sagarika Ghose to Joint Committee during Parliament Monsoon Session",neutral,0.8854,0.0,FinBERT
LTF.NS,L&T Finance,2026 World Cup: All the European sides' fixtures and results,neutral,0.9355,0.0,FinBERT
LTF.NS,L&T Finance,L Murugan moves motion for Bhim Singh and Sagarika Ghose in Joint Committee,neutral,0.9088,0.0,FinBERT
LTF.NS,L&T Finance,"Bengaluru: Lured by deepfake video of FM Nirmala Sitharaman, retiree loses Rs 6.8L in scam",negative,0.4171,-0.4171,FinBERT
LTF.NS,L&T Finance,‘Youth must keep nat’l interest paramount to make India world’s knowledge centre’,neutral,0.7811,0.0,FinBERT
LTF.NS,L&T Finance,Centre facilitates treatment worth ₹1.91L crore through 37K hospitals under AB-PMJAY,neutral,0.7631,0.0,FinBERT
LTF.NS,L&T Finance,Jamshedpur-based filmmaker wins Nat’l Film Award for best debut director,positive,0.7556,0.7556,FinBERT
LTF.NS,L&T Finance,2025 Kia Seltos 1.5L Diesel AT Review: Here's what it's like to drive,neutral,0.9339,0.0,FinBERT
LTF.NS,L&T Finance,Kia Sorento Hybrid & Diesel SUV Coming Soon – Details Out,neutral,0.9311,0.0,FinBERT
